ContractID,LocationID,Latitude,Longitude,CITY,POSTALCODE,CRESTA,COUNTRYISO,RiskCount,ConstructionCodeType,ConstructionCode,OccupancyCodeType,OccupancyCode,YEARBUILT,STORIES,RepValBldg,RepValCont,DeductBldg,DeductType,Currency,CustomElevation
SV075156076,252525,52.416397,13.742049,Erkner,15537,15,DE,1,AIR,100,AIR,303,0,0,997360,0,2500,C,EUR,-999
SV075624835,544377,48.102518,11.522108,M³nchen,81379,81,DE,1,AIR,100,AIR,303,0,0,1196832,0,0,C,EUR,-999
SV074744314,534244,53.059988,14.294287,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1672145,0,5000,C,EUR,-999
SV074961294,542196,50.988103,10.313823,Eisenach,99817,99,DE,1,AIR,100,AIR,303,0,0,1254679,0,5000,C,EUR,-999
SV074678201,531541,53.120476,8.768905,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1019359,0,5000,C,EUR,-999
SV075588546,521718,51.120111,14.190635,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV074749210,535289,52.742079,13.233713,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1470137,0,5000,C,EUR,-999
SV075588546,521780,51.124295,14.181543,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1994720,0,2500,C,EUR,-999
SV074678201,531638,53.116539,8.769532,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1093078,0,5000,C,EUR,-999
SV075624835,544343,48.101048,11.52367,M³nchen,81379,81,DE,1,AIR,100,AIR,303,0,0,1196832,0,0,C,EUR,-999
SV075624835,544346,48.100677,11.522548,M³nchen,81379,81,DE,1,AIR,100,AIR,303,0,0,1196832,0,0,C,EUR,-999
SV074744314,534187,53.058682,14.290269,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1633163,0,5000,C,EUR,-999
SV074744314,534188,53.065655,14.26286,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1494701,0,5000,C,EUR,-999
SV074678201,531836,53.067156,8.800645,Bremen,28201,28,DE,1,AIR,100,AIR,303,0,0,906857,0,5000,C,EUR,-999
SV074746970,535416,52.663915,13.494159,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,239152.75,0,2500,C,EUR,-999
SV074746970,535433,52.666617,13.494941,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,441688,0,2500,C,EUR,-999
SV074674152,511254,52.541253,13.443458,Berlin,10409,10,DE,1,AIR,100,AIR,303,0,0,1275623.5,0,2500,C,EUR,-999
SV074674152,511255,52.541182,13.443647,Berlin,10409,10,DE,1,AIR,100,AIR,303,0,0,1275623.5,0,2500,C,EUR,-999
SV074674152,511273,52.530143,13.459394,Berlin,10407,10,DE,1,AIR,100,AIR,303,0,0,1267217.125,0,2500,C,EUR,-999
SV074678201,531439,53.15151,8.716218,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,411682,0,5000,C,EUR,-999
SV074678201,531454,53.151963,8.716944,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,603260,0,5000,C,EUR,-999
SV074674152,511311,52.54231,13.448145,Berlin,10409,10,DE,1,AIR,100,AIR,303,0,0,7006522.5,0,2500,C,EUR,-999
SV074678201,531460,53.152441,8.71739,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,671993,0,5000,C,EUR,-999
SV074678201,531461,53.151556,8.715595,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,432056,0,5000,C,EUR,-999
SV075588546,521625,51.124431,14.187993,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1595776,0,2500,C,EUR,-999
SV075597949,488402,50.0512831063749,8.29866038907156,Wiesbaden,65205,65,DE,1,AIR,100,AIR,303,0,0,2407605,0,2500,C,EUR,-999
SV075524000,534961,53.217894,13.685239,Boitzenburger Land,17268,17,DE,1,AIR,100,AIR,303,0,0,1101370.5,0,5000,C,EUR,-999
SV075043194,487889,50.50906,11.131735,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,1529475.375,0,5000,C,EUR,-999
SV074749210,535048,52.753086,13.230271,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1568467.375,0,5000,C,EUR,-999
SV074749210,535066,52.753018,13.228476,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,2307131.25,0,5000,C,EUR,-999
SV074744314,534518,53.069793,14.294487,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1865776,0,5000,C,EUR,-999
SV074611234,531371,52.30478,9.48058,Barsinghausen,30890,30,DE,1,AIR,100,AIR,303,0,0,773894,0,5000,C,EUR,-999
SV074674152,511231,52.532017,13.461938,Berlin,10407,10,DE,1,AIR,100,AIR,303,0,0,1504774.25,0,2500,C,EUR,-999
SV074735806,534071,51.947936,14.689904,Guben,03172,03,DE,1,AIR,100,AIR,303,0,0,3779140,0,2500,C,EUR,-999
SV074744303,534131,52.970171,13.332861,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1552889.5,0,0,C,EUR,-999
SV074678201,531808,53.088702,8.754184,Bremen,28197,28,DE,1,AIR,100,AIR,303,0,0,936920,0,5000,C,EUR,-999
SV074961294,542269,50.989684,10.300959,Eisenach,99817,99,DE,1,AIR,100,AIR,303,0,0,1652790,0,5000,C,EUR,-999
SV075331459,532315,52.081494,12.872342,Treuenbrietzen,14929,14,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075597949,488296,50.09982,8.60539,Frankfurt,65933,65,DE,1,AIR,100,AIR,303,0,0,5523840,0,2500,C,EUR,-999
SV074736200,535757,51.435071,14.27202,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1413630,0,2500,C,EUR,-999
SV074738002,532831,51.653191,14.231126,Drebkau,03116,03,DE,1,AIR,100,AIR,303,0,0,1595776,0,2500,C,EUR,-999
SV075620989,532866,51.46133,14.099593,Lauta,02991,02,DE,1,AIR,100,AIR,303,0,0,398944,0,0,C,EUR,-999
SV074744314,534735,53.058431,14.277465,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1563861,0,5000,C,EUR,-999
SV074756973,533374,52.998341,14.079156,Angerm³nde,16278,16,DE,1,AIR,100,AIR,303,0,0,498680,0,2500,C,EUR,-999
SV074744314,534821,53.061711,14.280777,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1563006,0,5000,C,EUR,-999
SV074961456,487286,50.994802,11.311465,Weimar,99427,99,DE,1,AIR,100,AIR,303,0,0,1481792,0,5000,C,EUR,-999
SV075613737,544635,47.829091,12.12745,Rosenheim,83026,83,DE,1,AIR,100,AIR,303,0,0,1795248,0,0,C,EUR,-999
SV075613737,544667,47.86495,12.109021,Rosenheim,83024,83,DE,1,AIR,100,AIR,303,0,0,3324533.25,0,0,C,EUR,-999
SV074912834,491457,52.345523,14.556254,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,1332558.5,0,2500,C,EUR,-999
SV075543826,545656,51.343974,12.367733,Leipzig,04109,04,DE,1,AIR,100,AIR,303,0,0,4146532.75,0,0,C,EUR,-999
SV075597949,488094,50.563151,8.499386,Wetzlar,35576,35,DE,1,AIR,100,AIR,303,0,0,521696,0,2500,C,EUR,-999
SV075597949,488128,50.571473,8.494018,Wetzlar,35713,35,DE,1,AIR,100,AIR,303,0,0,607184,0,2500,C,EUR,-999
SV074736200,535627,51.442356,14.2559,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1548701,0,2500,C,EUR,-999
SV074735438,532574,52.174461,13.402642,Am Mellensee,15838,15,DE,1,AIR,100,AIR,303,0,0,705390,0,2500,C,EUR,-999
SV075064787,532111,53.535274,10.227418,Glinde,21509,21,DE,1,AIR,100,AIR,303,0,0,1203928,0,5000,C,EUR,-999
SV074693647,532145,51.419743,7.024895,Essen,45134,45,DE,1,AIR,100,AIR,303,0,0,1092346.625,0,5000,C,EUR,-999
SV074735751,533452,51.587583,13.997531,Gro¯rõschen,01983,01,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV074744314,534903,53.066128,14.262808,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1484528,0,5000,C,EUR,-999
SV074678201,531884,53.174692,8.656495,Bremen,28757,28,DE,1,AIR,100,AIR,303,0,0,342921,0,5000,C,EUR,-999
SV074744314,534204,53.063757,14.260748,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1418075,0,5000,C,EUR,-999
SV074746970,535435,52.665717,13.494396,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,199785.5,0,2500,C,EUR,-999
SV075126895,535454,51.505641,14.64428,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1993153,0,5000,C,EUR,-999
SV075126895,535471,51.494992,14.642259,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1635121.875,0,5000,C,EUR,-999
SV074886979,532395,52.685638,13.176262,Velten,16727,16,DE,1,AIR,100,AIR,303,0,0,427440,0,2500,C,EUR,-999
SV074737528,532429,52.299899,13.690738,K÷nigs Wusterhausen,15712,15,DE,1,AIR,100,AIR,303,0,0,1600050.5,0,2500,C,EUR,-999
SV074749210,535282,52.742573,13.234651,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1434317.5,0,5000,C,EUR,-999
SV075588546,521730,51.117586,14.192542,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV074678201,531604,53.116205,8.768122,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,2922778,0,5000,C,EUR,-999
SV074749210,535321,52.744361,13.235807,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1982654.75,0,5000,C,EUR,-999
SV074749210,535370,52.757051,13.242041,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1669390.625,0,5000,C,EUR,-999
SV075620996,522981,53.843045,11.963264,B³tzow,18246,18,DE,1,AIR,100,AIR,303,0,0,1994720,0,0,C,EUR,-999
SV074904909,485486,50.832379,10.595375,Finsterbergen,99898,99,DE,1,AIR,100,AIR,303,0,0,1682689,0,0,C,EUR,-999
SV074886979,532332,52.676194,13.171985,Velten,16727,16,DE,1,AIR,100,AIR,303,0,0,3324533.25,0,2500,C,EUR,-999
SV074744303,534159,52.968142,13.328576,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1245987.75,0,0,C,EUR,-999
SV074744303,534161,52.968377,13.328659,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1245987.75,0,0,C,EUR,-999
SV074744303,534163,52.968231,13.327922,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1210082.75,0,0,C,EUR,-999
SV074678201,531829,53.07084,8.775807,Bremen,28197,28,DE,1,AIR,100,AIR,303,0,0,611781,0,5000,C,EUR,-999
SV074678201,531859,53.178023,8.629198,Bremen,28757,28,DE,1,AIR,100,AIR,303,0,0,405812,0,5000,C,EUR,-999
SV074886979,532346,52.677084,13.176343,Velten,16727,16,DE,1,AIR,100,AIR,303,0,0,2742739.75,0,2500,C,EUR,-999
SV075043194,487975,50.507605,11.130161,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,2970072,0,5000,C,EUR,-999
SV074749210,535122,52.750731,13.24578,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1701638.75,0,5000,C,EUR,-999
SV074674152,511281,52.532497,13.459428,Berlin,10407,10,DE,1,AIR,100,AIR,303,0,0,1269549.125,0,2500,C,EUR,-999
SV074678201,531412,53.142407,8.715408,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,347167,0,5000,C,EUR,-999
SV074749210,535208,52.741828,13.23593,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,686551,0,5000,C,EUR,-999
SV074749210,535254,52.741579,13.234357,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1491290.625,0,5000,C,EUR,-999
SV074678201,531470,53.152501,8.714976,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,415187,0,5000,C,EUR,-999
SV074736200,535783,51.434116,14.270221,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1415795,0,2500,C,EUR,-999
SV075524000,534968,53.1175,13.50411,Boitzenburger Land,17268,17,DE,1,AIR,100,AIR,303,0,0,752294.5,0,5000,C,EUR,-999
SV074749210,535017,52.747244,13.239791,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1507438.375,0,5000,C,EUR,-999
SV074693649,531298,53.113353,8.773062,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1233421,0,5000,C,EUR,-999
SV074693649,531300,53.112256,8.774423,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,2903173,0,5000,C,EUR,-999
SV075043194,487896,50.506852,11.139425,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,1897976,0,5000,C,EUR,-999
SV074749210,535039,52.752392,13.230724,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1505130.375,0,5000,C,EUR,-999
SV075043194,487945,50.50888,11.130151,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,1339549.5,0,5000,C,EUR,-999
SV074736200,535814,51.438793,14.259762,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1267502,0,2500,C,EUR,-999
SV074736200,535839,51.493535,14.37135,Spreetal,02979,02,DE,1,AIR,100,AIR,303,0,0,682764,0,2500,C,EUR,-999
SV075126895,535502,51.494697,14.631394,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,2945831,0,5000,C,EUR,-999
SV075126895,535520,51.498667,14.62817,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1801267.75,0,5000,C,EUR,-999
SV075026862,488012,52.477742,13.476308,Berlin,12435,12,DE,1,AIR,100,AIR,303,0,0,1307459.25,0,5000,C,EUR,-999
SV074744314,534336,53.05804,14.282032,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,2708032,0,5000,C,EUR,-999
SV074678201,531670,53.104849,8.78302,Bremen,28219,28,DE,1,AIR,100,AIR,303,0,0,241247,0,5000,C,EUR,-999
SV074678201,531696,53.098747,8.808871,Bremen,28215,28,DE,1,AIR,100,AIR,303,0,0,655266,0,5000,C,EUR,-999
SV075620996,523009,54.028272,11.669721,Neubukow,18233,18,DE,1,AIR,100,AIR,303,0,0,1795248,0,0,C,EUR,-999
SV074744314,534575,53.061215,14.279578,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1513708,0,5000,C,EUR,-999
SV074744314,534582,53.061763,14.279522,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1513708,0,5000,C,EUR,-999
SV074738002,532803,51.656067,14.223673,Drebkau,03116,03,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV074738002,532810,51.6558488931239,14.22057759284,Drebkau,03116,03,DE,1,AIR,100,AIR,303,0,0,1363058.625,0,2500,C,EUR,-999
SV074678201,531760,53.064219,8.951453,Bremen,28325,28,DE,1,AIR,100,AIR,303,0,0,1744867,0,5000,C,EUR,-999
SV075331459,532309,52.086574,12.874531,Treuenbrietzen,14929,14,DE,1,AIR,100,AIR,303,0,0,398944,0,2500,C,EUR,-999
SV074744130,532694,52.531185,14.385476,Seelow,15306,15,DE,1,AIR,100,AIR,303,0,0,1595776,0,5000,C,EUR,-999
SV074736200,535708,51.453034,14.26667,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1645274,0,2500,C,EUR,-999
SV074744314,534940,53.056133,14.288124,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1308422,0,5000,C,EUR,-999
SV074736200,535746,51.43799,14.27003,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1287506,0,2500,C,EUR,-999
SV074736200,535764,51.438898,14.240131,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1274626,0,2500,C,EUR,-999
SV074744314,534782,53.063211,14.261956,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1418075,0,5000,C,EUR,-999
SV074744314,534814,53.062459,14.279624,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1603327,0,5000,C,EUR,-999
SV074756973,533392,53.03704,13.997357,Angerm³nde,16278,16,DE,1,AIR,100,AIR,303,0,0,997360,0,2500,C,EUR,-999
SV074756973,533410,53.026695,13.903105,Angerm³nde,16278,16,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV074744314,534826,53.061917,14.282039,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,2014667,0,5000,C,EUR,-999
SV074961456,542519,50.99261,11.305108,Weimar,99425,99,DE,1,AIR,100,AIR,303,0,0,170976,0,0,C,EUR,-999
SV074961456,542537,51.013965,11.330163,Weimar,99425,99,DE,1,AIR,100,AIR,303,0,0,878992,0,0,C,EUR,-999
SV075613737,544628,47.861731,12.11933,Rosenheim,83022,83,DE,1,AIR,100,AIR,303,0,0,797888,0,0,C,EUR,-999
SV074674152,511048,52.528288,13.446194,Berlin,10407,10,DE,1,AIR,100,AIR,303,0,0,1365243.375,0,2500,C,EUR,-999
SV075543826,545627,50.964665,6.963038,K÷ln,50733,50,DE,1,AIR,100,AIR,303,0,0,6691860,0,0,C,EUR,-999
SV074912834,491459,52.350118,14.549964,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,1568078,0,2500,C,EUR,-999
SV074912834,491477,52.348901,14.54942,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,1490226.875,0,2500,C,EUR,-999
SV074912834,491484,52.346728,14.550241,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,1877701.375,0,2500,C,EUR,-999
SV075597949,488135,50.570166,8.495621,Wetzlar,35713,35,DE,1,AIR,100,AIR,303,0,0,135904,0,2500,C,EUR,-999
SV074736200,535630,51.432977,14.257904,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1430271,0,2500,C,EUR,-999
SV075022474,533616,52.829064,13.819172,Eberswalde,16225,16,DE,1,AIR,100,AIR,303,0,0,1131918,0,5000,C,EUR,-999
SV075597949,533623,50.107088,8.745116,Offenbach,63067,63,DE,1,AIR,100,AIR,303,0,0,6783954,0,2500,C,EUR,-999
SV075624835,544363,48.099844,11.522605,M³nchen,81379,81,DE,1,AIR,100,AIR,303,0,0,1196832,0,0,C,EUR,-999
SV075624835,544388,48.10269,11.522904,M³nchen,81379,81,DE,1,AIR,100,AIR,303,0,0,1196832,0,0,C,EUR,-999
SV074678201,531903,53.1842,8.557849,Bremen,28777,28,DE,1,AIR,100,AIR,303,0,0,1860874,0,5000,C,EUR,-999
SV074744314,534233,53.057839,14.293255,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1823744,0,5000,C,EUR,-999
SV074744314,534247,53.060727,14.294549,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1765812,0,5000,C,EUR,-999
SV075126895,535459,51.496456,14.643683,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1635314.25,0,5000,C,EUR,-999
SV075126895,535484,51.494575,14.641335,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1623185.5,0,5000,C,EUR,-999
SV074737528,532442,52.307517,13.648868,K÷nigs Wusterhausen,15713,15,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075588546,521646,51.122227,14.19487,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,2992080,0,2500,C,EUR,-999
SV074749210,535292,52.742967,13.233362,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1447397.375,0,5000,C,EUR,-999
SV075588546,521731,51.117544,14.192325,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075588546,521760,51.117435,14.191153,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV074678201,531574,53.116016,8.766545,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1359658,0,5000,C,EUR,-999
SV074749210,535374,52.75753,13.241719,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1617148,0,5000,C,EUR,-999
SV075620996,522995,54.028954,11.68547,Neubukow,18233,18,DE,1,AIR,100,AIR,303,0,0,1595776,0,0,C,EUR,-999
SV074744303,534148,52.968667,13.32848,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1345866.25,0,0,C,EUR,-999
SV074744314,534173,53.057986,14.29184,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1633163,0,5000,C,EUR,-999
SV074678201,531832,53.065121,8.785439,Bremen,28199,28,DE,1,AIR,100,AIR,303,0,0,1085726,0,5000,C,EUR,-999
SV074746970,535426,52.666909,13.494447,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,190752,0,2500,C,EUR,-999
SV074886979,532383,52.676641,13.175111,Velten,16727,16,DE,1,AIR,100,AIR,303,0,0,2992080,0,2500,C,EUR,-999
SV075043194,487954,50.509718,11.131551,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,862431.5,0,5000,C,EUR,-999
SV074674152,511239,52.547758,13.437318,Berlin,10409,10,DE,1,AIR,100,AIR,303,0,0,1521447.875,0,2500,C,EUR,-999
SV074674152,511294,52.53127,13.458773,Berlin,10407,10,DE,1,AIR,100,AIR,303,0,0,1268437.625,0,2500,C,EUR,-999
SV074678201,531432,53.15225,8.716366,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,411568,0,5000,C,EUR,-999
SV075033899,511326,52.346858,13.008541,Schwielowsee,14548,14,DE,1,AIR,100,AIR,303,0,0,668972.3125,0,2500,C,EUR,-999
SV074678201,531500,53.151114,8.713379,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,984394,0,5000,C,EUR,-999
SV074912834,491513,52.350569,14.549835,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,1523026,0,2500,C,EUR,-999
SV074912834,491538,52.344686,14.549522,Frankfurt (Oder),15230,15,DE,1,AIR,100,AIR,303,0,0,2229014,0,2500,C,EUR,-999
SV074674152,511153,52.547013,13.436906,Berlin,10409,10,DE,1,AIR,100,AIR,303,0,0,1286879.5,0,2500,C,EUR,-999
SV075597949,488412,50.054260837615,8.29794649291507,Wiesbaden,65205,65,DE,1,AIR,100,AIR,303,0,0,3039023.75,0,2500,C,EUR,-999
SV074736200,535793,51.448076,14.099436,Laubusch,02991,02,DE,1,AIR,100,AIR,303,0,0,913610,0,2500,C,EUR,-999
SV074774770,534971,52.001022,13.069401,J³terbog,14913,14,DE,1,AIR,100,AIR,303,0,0,754859,0,2500,C,EUR,-999
SV074749210,535003,52.745436,13.240498,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1787920.375,0,5000,C,EUR,-999
SV074693649,531306,53.115615,8.758202,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1459765,0,5000,C,EUR,-999
SV075043194,487911,50.50681,11.147002,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,1595538.5,0,5000,C,EUR,-999
SV075043194,487918,50.504918,11.146511,Neuhaus,98724,98,DE,1,AIR,100,AIR,303,0,0,1218204,0,5000,C,EUR,-999
SV074749210,535069,52.752822,13.230203,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1653955.375,0,5000,C,EUR,-999
SV075597949,488100,50.56112,8.498478,Wetzlar,35576,35,DE,1,AIR,100,AIR,303,0,0,712400,0,2500,C,EUR,-999
SV074736200,535608,51.442573,14.257733,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1560669,0,2500,C,EUR,-999
SV074735438,532561,52.099087,13.367643,Am Mellensee,15838,15,DE,1,AIR,100,AIR,303,0,0,1595776,0,2500,C,EUR,-999
SV075064787,532117,53.535274,10.227418,Glinde,21509,21,DE,1,AIR,100,AIR,303,0,0,1221966,0,5000,C,EUR,-999
SV074744314,534442,53.063607,14.252971,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1418075,0,5000,C,EUR,-999
SV074744314,534884,53.060759,14.292026,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1764957,0,5000,C,EUR,-999
SV074744314,534916,53.065542,14.264974,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1350254,0,5000,C,EUR,-999
SV074737548,533599,51.87109,13.42375,Dahme,15936,15,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV074961294,542314,50.977204,10.319088,Eisenach,99817,99,DE,1,AIR,100,AIR,303,0,0,1736047.5,0,5000,C,EUR,-999
SV074744314,534230,53.057344,14.292522,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1512482,0,5000,C,EUR,-999
SV074744314,534234,53.057979,14.293326,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1824742,0,5000,C,EUR,-999
SV074736200,535809,51.438944,14.25589,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1642509,0,5000,C,EUR,-999
SV075126895,535465,51.496094,14.644548,Wei¯wasser,02943,02,DE,1,AIR,100,AIR,303,0,0,1635314.25,0,5000,C,EUR,-999
SV074744359,532414,52.610581,12.341642,Rathenow,14712,14,DE,1,AIR,100,AIR,303,0,0,1012178,0,5000,C,EUR,-999
SV074744359,532416,52.610771,12.342212,Rathenow,14712,14,DE,1,AIR,100,AIR,303,0,0,1216779,0,5000,C,EUR,-999
SV075588546,521636,51.120995,14.194857,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1994720,0,2500,C,EUR,-999
SV075588546,521638,51.121721,14.194516,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,2963584,0,2500,C,EUR,-999
SV075588546,521734,51.120206,14.191327,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,398944,0,2500,C,EUR,-999
SV075588546,521741,51.119092,14.192078,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV075588546,521773,51.116442,14.191232,Bischofswerda,01877,01,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV074678201,531602,53.115884,8.768097,Bremen,28237,28,DE,1,AIR,100,AIR,303,0,0,1350084,0,5000,C,EUR,-999
SV074961364,486970,50.882666,10.97257,Ichtershausen,99334,99,DE,1,AIR,100,AIR,303,0,0,927545,0,5000,C,EUR,-999
SV074904880,542087,50.653437,12.230172,Greiz,07973,07,DE,1,AIR,100,AIR,303,0,0,1681264,0,0,C,EUR,-999
SV074904880,542089,50.653533,12.23049,Greiz,07973,07,DE,1,AIR,100,AIR,303,0,0,1681264,0,0,C,EUR,-999
SV074961364,487021,50.879023,10.969231,Ichtershausen,99334,99,DE,1,AIR,100,AIR,303,0,0,729498,0,5000,C,EUR,-999
SV074744303,534167,52.975765,13.325474,Zehdenick,16792,16,DE,1,AIR,100,AIR,303,0,0,1248253,0,0,C,EUR,-999
SV074678201,531833,53.0638529036479,8.78699326018097,Bremen,28199,28,DE,1,AIR,100,AIR,303,0,0,1080739,0,5000,C,EUR,-999
SV074746970,535411,52.668273,13.496571,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,226543.25,0,2500,C,EUR,-999
SV074746970,535418,52.668518,13.496085,Panketal,16341,16,DE,1,AIR,100,AIR,303,0,0,1026312,0,2500,C,EUR,-999
